+----------------------+----------------------------------------------------------------+----------------------------------------+--------------------------------+--------+
|          ID          |                              NAME                              |                 FAMILY                 |          PRODUCT IDS           | STATUS |
| fd8pvkkuu1j9lq8db3oe | hystax-optscale-v20211005                                      |                                        | f2eamijqg2siaf9r3msm           | READY  |
| fd8q0lvbr7nmutmbn5pt | sql-2016-enterprise-win2016-1569878865                         | sql-2016-enterprise-win2016            | f2e95a75qn8oo192g8tj           | READY  |
| fd8q134r7vclg7ufvi6i | windows-2019-gvlk-1566217039                                   | windows-2019-gvlk                      | f2e01pla7dr1fpbeihp9           | READY  |
| fd8q1cvsv507ttcbv3q1 | windows-2012r2-gvlk-1548929464                                 | windows-2012r2-gvlk                    | f2epcj8seore3ddp89t0           | READY  |
| fd8q1lrthp2ohhdmt97j | ubuntu-1804-lts-gpu-1607592823                                 | ubuntu-1804-lts-gpu                    | f2epfr2ajae82ug1745k           | READY  |
| fd8q1n43f7deogrqc998 | sles-15-sp2-priority-payg-1617812766                           | sles-15-sp2-priority-payg              | f2eghtrrkqfefk01kkk2           | READY  |
| fd8q2rimgra16sbo7src | windows-rds-50-licenses-v20220103                              | windows-2019-dc-gvlk-rds-50            | f2e8hkru0rev48oeadca           | READY  |
| fd8q3ah1bgflori82j4t | django-1541086014                                              | django                                 | f2e7s1et3nfhn6fucqml           | READY  |
| fd8q3cm4lo8306oej46f | windows-server-2016-datacenter-v20211201                       | windows-2016-dc-gvlk                   | f2et7c597mlkh4cam328           | READY  |
| fd8q3nemc3eaj7n19m7t | loginom-team-633-1597135734                                    |                                        | f2e4894ohmg5i6c283g2           | READY  |
| fd8q44n1f4v9ht0dkage | ubuntu-16-04-lts-gpu-v20210929                                 | ubuntu-1604-lts-gpu                    | f2e5bnv72pdtg3o12cr6           | READY  |
| fd8q5d2aii6grc36na6s | windows-2019-gvlk-rds-250-1582273604                           | windows-2019-dc-gvlk-rds-250           | f2e9dbn6jlkumpg4glo4           | READY  |
| fd8q5go8dg3id5ligon0 | dsvm-1539002284                                                | dsvm                                   | f2en2ci09fmacpac7b4t           | READY  |
| fd8q5oa182du66m5s05b | ubuntu-16-04-lts-gpu-v20211013                                 | ubuntu-1604-lts-gpu                    | f2eij5jg4cfd47ige3kf           | READY  |
| fd8q7a4hdqtjrqp1uaj3 | image-1598944749967-1599232220-1599465981                      |                                        | f2ertup3gjamksfkl1he           | READY  |
| fd8q8kdlfd2pt9vnjkqt | centos-stream-8-v20211124                                      | centos-stream-8                        | f2evavodes4ehd0nbnis           | READY  |
| fd8q9honj0ga5pjdkk0u | almalinux-v20211206                                            | almalinux-8                            | f2e1aub3c4s1t10oufoe           | READY  |
| fd8qa1n88sv2u4j9kbse | windows-server-2019-datacenter-vgpu-v20211027                  | windows-2019-gvlk-vgpu                 | f2ejnk2emetskn8seckm           | READY  |
| fd8qa7n0vgb4gujeidme | ubuntu-18-04-lts-vgpu-v20211220                                | ubuntu-1804-lts-vgpu                   | f2em7vbsmpv6be8tno6k           | READY  |
| fd8qageakemm14dfjg1h | container-optimized-image-1611206459                           | container-optimized-image              | f2e0stbt8q99stnekcrh           | READY  |
| fd8qbe6f91srb1vkpn3j | ubuntu-20-04-lts-gpu-v20210929                                 | ubuntu-2004-lts-vgpu                   | f2eqj77111ru6mtmsbbv           | READY  |
| fd8qbor3fa8rt6n8qtuk | liberica8u292-1111-ubuntu-1619438008                           |                                        | f2epundcudqaccjc46p0           | READY  |
| fd8qbqklqu86a1nvdti6 | windows-2019-gvlk-rds-10-1600275674                            | windows-2019-dc-gvlk-rds-10            | f2eatij4sqfr0abt7i8p           | READY  |
| fd8qeqj9gl345vubotgl | ipsec-instance-strongswan-1569863000                           | ipsec-instance-strongswan              | f2euvkqpmlhh7lq4adv2           | READY  |
| fd8qf2k5lle08h7mejgo | windows-2016-gvlk-grid-1606931471                              | windows-2016-gvlk-grid                 | f2eq0b01ckk8dcp89meq           | READY  |
| fd8qfcpr1dc2j7oe1a02 | windows-server-2016-datacenter-v20211213                       | windows-2016-dc-gvlk                   | f2e6o51acg1s6temmmqq           | READY  |
| fd8qgcj4gf0704icemeb | windows-2012r2-gvlk-1548931543                                 | windows-2012r2-gvlk                    | f2ek74l05n3uvv72fs8r           | READY  |
| fd8qitf022f1our6731v | lamp-v20210802                                                 | lamp                                   | f2eb9e7k2de1b14vi9fo,          | READY  |
|                      |                                                                |                                        | f2eflighfan5m00f4f2o           |        |
| fd8qj1jrq8e5oi7mkn10 | windows-rds-100-licenses-v20211227                             | windows-2019-dc-gvlk-rds-100           | f2eia5rrh5o5di9eg9nm           | READY  |
| fd8qj7vfv7jn4ffgcvnq | rubystack-1541080014                                           | rubystack                              | f2egdufg6r6m0f70969c           | READY  |
| fd8qk56o5anu5dqnn44l | windows-server-2016-datacenter-vgpu-v20211006                  | windows-2016-gvlk-vgpu                 | f2egovj7tu0gk0si07m8           | READY  |
| fd8qk6bvhsv03f0q17e6 | lamp-v20211201                                                 | lamp                                   | f2e60blpbmtqnp6ig76d,          | READY  |
|                      |                                                                |                                        | f2e9s6apa9tc3jfbea2n           |        |
| fd8qkimke789gfpeconp | centos-stream-8-v20210726                                      | centos-stream-8                        | f2ed907orls0tnf1lchc           | READY  |
| fd8qld8pv5rvleinh8nl | wordpress-1553156884                                           | wordpress                              | f2e2fjudakjactsf9n2h           | READY  |
| fd8qlpaf0oeav417nvck | windows-rds-5-licenses-v20220117                               | windows-2019-dc-gvlk-rds-5             | f2efslal2taqbdbiug8b           | READY  |
| fd8qmb0i45qkjja499e0 | debian-9-v20211110                                             | debian-9                               | f2er6ncmchm09eaao1up           | READY  |
| fd8qmb8sl8joi32vjofj | cloudguard-r8040-ngtp-payg-1606384097-1606384140               |                                        | f2euqgktefpocomv8n18           | READY  |
| fd8qmcepb978ieguaa9r | centos-7-v20211027                                             | centos-7                               | f2ep4qja95eli2187un7           | READY  |
| fd8qn2a6d1ceq4tt64rn | fedora-34-v20220117                                            | fedora-34                              | f2epeml1fm3obb3f0jrt           | READY  |
| fd8qn3tdqtuvedov08ad | sql-server-2017-enterprise-v20211027                           | sqlserver-2017-ent-win2016             | f2e48m789fplmrnooam9           | READY  |
| fd8qnj67o2i6cturgb7k | opensuse-15-3-v20211227                                        | opensuse-15-3                          | f2etja3flvcairb21jkv           | READY  |
| fd8qohq1d7l7uj7n4qle | openvpn-1612978904                                             | openvpn                                | f2eg6tie34r7q2kgvt6t           | READY  |
| fd8qoisl892c8lqvhujr | mikrotik-chr-1569848968                                        | mikrotik-chr                           | f2eg0ptgb2g0t586sq3e           | READY  |
| fd8qolnt4ljracnpk8nr | windows-2019-gvlk-grid-1606930134                              | windows-2019-gvlk-grid                 | f2ektlqiaj5aspch7bjp           | READY  |
| fd8qon7chuh6pegs192s | centos-stream-8-v20210802                                      | centos-stream-8                        | f2eufnqic3dtkl228hlc           | READY  |
| fd8qoussi8a84r6dso5v | windows-rds-50-licenses-v20211013                              | windows-2019-dc-gvlk-rds-50            | f2eekb8juhrh4n8idpql           | READY  |
| fd8qpp809aacj5rvo6dp | windows-2012r2-dc-gvlk-1606929359                              | windows-2012r2-dc-gvlk                 | f2etcv1o6tkgjhfco4c6           | READY  |
| fd8qq7fndrpatjlafhu5 | wordpress-v20210825                                            | wordpress                              | f2epc9fsos9v0klg1q18,          | READY  |
|                      |                                                                |                                        | f2eflighfan5m00f4f2o           |        |
| fd8qqvji2rs2lehr7d1l | ubuntu-20-04-lts-v20211013                                     | ubuntu-2004-lts                        | f2eihbh11qqt1ua5kk34           | READY  |
| fd8qrfq6g7stnera84s3 | debian-11-v20211006                                            | debian-11                              | f2ea1qrv592q39qp1igi           | READY  |
| fd8qrv0e213iqsfl39p2 | windows-rds-5-licenses-v20210929                               | windows-2019-dc-gvlk-rds-5             | f2ekktc1gp831qh7l72a           | READY  |
| fd8qsnleggpnrhnj1fds | container-optimized-image-gpu-v20210830                        | container-optimized-image-gpu          | f2enrmdd561sha4cth32           | READY  |
| fd8qtvk4h4eqqn6i658b | centos-7-v20211103                                             | centos-7                               | f2ebfhrshe5m6i4saf1j           | READY  |
| fd8qv9fp3fv1k2b9qan0 | centos-7-1574153966                                            | centos-7                               | f2e3s0bj170so5mt1ttk           | READY  |
| fd8qvjejeecndaa20tdh | redmine-1544535933                                             | redmine                                | f2ef4m5tf1c58qelds7a           | READY  |
| fd8r1ksmsat7hr9a8r80 | windows-rds-250-licenses-v20211013                             | windows-2019-dc-gvlk-rds-250           | f2ev243p5mbjmc54vi0j           | READY  |
| fd8r25aiu0b3qkrgs5v0 | windows-2019-gvlk-rds-500-1607386013                           | windows-2019-gvlk-rds-500              | f2efcr7mhh6u2dde13ed           | READY  |
| fd8r39dnrvq360sa7gua | centos-7-gpu-v20211220                                         | centos-7-gpu                           | f2e7fuucmj8g358v2kin           | READY  |
| fd8r3gp6c4fsmh2p4r0o | container-optimized-image-v20220105                            | container-optimized-image              | f2e12jfmn9s8m6oat2i0           | READY  |
| fd8r3knnuvahg7j9rev4 | wordpress-v20211110                                            | wordpress                              | f2ep2b4fj9uh0imdnftp,          | READY  |
|                      |                                                                |                                        | f2egh8oqvoukiin7hhgs           |        |
| fd8r6g57n0s1ld7oj2l7 | lemp-v20211227                                                 | lemp                                   | f2ecioemf1ep6i5595qk,          | READY  |
|                      |                                                                |                                        | f2e0dielkout4htkle62           |        |
